parent,parenttype,parentfield,idx,fieldname,label,fieldtype,options,reqd,unique,read_only,hidden,in_list_view,in_filter,in_global_search,in_standard_filter,permlevel,depends_on,mandatory_depends_on,read_only_depends_on,default,description,collapsible,length,precision,modified
Website Settings,DocType,fields,54,authorize_api_indexing_access,Authorize API Indexing  Access,Button,,0,0,0,0,0,0,0,0,0,eval: doc.enable_google_indexing,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,55,indexing_refresh_token,Indexing refresh token,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,56,indexing_authorization_code,Indexing authorization code,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,57,column_break_17,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,58,google_analytics_id,Google Analytics ID,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,59,google_analytics_anonymize_ip,Google Analytics anonymise IP,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,60,account_deletion_settings_section,Account Deletion Settings,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,61,auto_account_deletion,Automatically delete account within (hours),Int,,0,0,0,0,0,0,0,0,0,,,,72,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,62,show_account_deletion_link,Show account deletion link in My Account page,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,63,section_break_38,"Header, Robots",Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,64,subdomain,Subdomain,Small Text,,0,0,1,0,0,0,0,0,0,,,,,Sub-domain provided by erpnext.com,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,65,head_html,&lt;head&gt; HTML,Code,HTML,0,0,0,0,0,0,0,0,0,,,,,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO",0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,66,robots_txt,Robots.txt,Code,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,67,redirects_tab,Redirects,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,68,route_redirects,Route Redirects,Table,Website Route Redirect,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Sidebar,DocType,fields,1,title,Title,Data,,1,1,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:50.839793
Website Sidebar,DocType,fields,2,sidebar_items,Sidebar Items,Table,Website Sidebar Item,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:50.839793
Website Sidebar Item,DocType,fields,1,title,Title,Data,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.530944
Website Sidebar Item,DocType,fields,2,route,Route,Data,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.530944
Website Sidebar Item,DocType,fields,3,group,Group,Data,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.530944
Website Slideshow,DocType,fields,1,slideshow_name,Slideshow Name,Data,,1,1,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:50.638885
Website Slideshow,DocType,fields,2,sb0,,Section Break,,0,0,0,0,0,0,0,0,0,eval:!doc.__islocal,,,,"Note: For best results,  images must be of the same size and width must be greater than height.",0,0,,2026-02-13 14:07:50.638885
Website Slideshow,DocType,fields,3,slideshow_items,Slideshow Items,Table,Website Slideshow Item,0,0,0,0,0,0,0,0,0,eval:!doc.__islocal,,,,,0,0,,2026-02-13 14:07:50.638885
Website Slideshow,DocType,fields,4,header,Header,HTML Editor,,0,0,0,0,0,0,0,0,0,eval:!doc.__islocal,,,,This goes above the slideshow.,0,0,,2026-02-13 14:07:50.638885
Website Slideshow Item,DocType,fields,1,image,Image,Attach,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:50.514174
Website Slideshow Item,DocType,fields,2,heading,Heading,Data,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:50.514174
Website Slideshow Item,DocType,fields,3,description,Description,Text,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:50.514174
Website Slideshow Item,DocType,fields,4,url,URL,Data,,0,0,0,0,0,0,0,0,0,,,,,URL to go to on clicking the slideshow image,0,0,,2026-02-13 14:07:50.514174
Website Theme,DocType,fields,1,bootstrap_theme_section,Theme Configuration,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,2,theme,Theme,Data,,1,1,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,3,module,Module,Link,Module Def,1,0,0,0,1,0,0,0,0,,,,Website,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,4,custom,Custom?,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,5,google_font,Google Font,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,6,font_size,Font Size,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,7,font_properties,Font Properties,Data,,0,0,0,0,0,0,0,0,0,,,,wght@300;400;500;600;700;800,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,8,button_rounded_corners,Button Rounded Corners,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,9,button_shadows,Button Shadows,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,10,button_gradients,Button Gradients,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,11,column_break_11,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,12,primary_color,Primary Color,Link,Color,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,13,text_color,Text Color,Link,Color,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,14,light_color,Light Color,Link,Color,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,15,dark_color,Dark Color,Link,Color,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,16,background_color,Background Color,Link,Color,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,17,stylesheet_section,Stylesheet,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,18,custom_overrides,Custom Overrides,Code,SCSS,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,19,custom_scss,Custom SCSS,Code,SCSS,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,20,ignored_apps,Ignored Apps,Table,Website Theme Ignore App,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,21,theme_scss,Theme,Code,SCSS,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,22,theme_url,Theme URL,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,23,custom_js_section,Script,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:45.890403
Website Theme,DocType,fields,24,js,JavaScript,Code,JS,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.890403
Website Theme Ignore App,DocType,fields,1,app,App,Data,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:50.596713
Work Order,DocType,fields,1,item,Production Item,Tab Break,fa fa-gift,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,2,naming_series,Series,Select,MFG-WO-.YYYY.-,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,3,status,Status,Select,"
Draft
Submitted
Not Started
In Process
Stock Reserved
Stock Partially Reserved
Completed
Stopped
Closed
Cancelled",1,0,1,0,0,0,0,0,0,eval:!doc.__islocal,,,Draft,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,4,production_item,Item To Manufacture,Link,Item,1,0,0,0,1,0,1,1,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,5,item_name,Item Name,Data,,0,0,1,0,0,0,0,0,0,eval:doc.production_item,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,6,image,Image,Attach Image,image,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,7,bom_no,BOM No,Link,BOM,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,8,mps,MPS,Link,Master Production Schedule,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,9,subcontracting_inward_order,Subcontracting Inward Order,Link,Subcontracting Inward Order,0,0,1,0,0,0,0,0,0,subcontracting_inward_order,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,10,subcontracting_inward_order_item,Subcontracting Inward Order Item,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,11,sales_order,Sales Order,Link,Sales Order,0,0,0,0,0,0,1,0,0,eval:!doc.subcontracting_inward_order,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,12,column_break1,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,13,company,Company,Link,Company,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,14,qty,Qty To Manufacture,Float,,1,0,0,0,0,0,0,0,0,,,,1.0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,15,project,Project,Link,Project,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,16,track_semi_finished_goods,Track Semi Finished Goods,Check,,0,0,1,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,17,reserve_stock,Reserve Stock,Check,,0,0,0,0,0,0,0,0,0,,,subcontracting_inward_order,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,18,column_break_agjv,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,19,max_producible_qty,Max Producible Qty,Float,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,20,material_transferred_for_manufacturing,Material Transferred for Manufacturing,Float,,0,0,1,0,0,0,0,0,0,eval:doc.docstatus==1 && doc.skip_transfer==0 && doc.track_semi_finished_goods === 0,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,21,additional_transferred_qty,Additional Transferred Qty,Float,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,22,produced_qty,Manufactured Qty,Float,,0,0,1,0,0,0,0,0,0,eval:doc.docstatus==1,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,23,disassembled_qty,Disassembled Qty,Float,,0,0,1,0,0,0,0,0,0,eval:doc.docstatus==1,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,24,process_loss_qty,Process Loss Qty,Float,,0,0,1,0,0,0,0,0,0,eval: doc.process_loss_qty,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,25,warehouses,Warehouse,Section Break,fa fa-building,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,26,source_warehouse,Source Warehouse,Link,Warehouse,0,0,0,0,0,0,0,0,0,,,eval:doc.subcontracting_inward_order,,This is a location where raw materials are available.,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,27,wip_warehouse,Work-in-Progress Warehouse,Link,Warehouse,0,0,0,0,0,0,0,0,0,eval:!(doc.skip_transfer && doc.subcontracting_inward_order),eval:(!doc.skip_transfer || doc.from_wip_warehouse) && !doc.track_semi_finished_goods,,,This is a location where operations are executed.,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,28,column_break_12,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,29,fg_warehouse,Target Warehouse,Link,Warehouse,0,0,0,0,0,0,0,0,0,,,subcontracting_inward_order,,This is a location where final product stored.,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,30,scrap_warehouse,Scrap Warehouse,Link,Warehouse,0,0,0,0,0,0,0,0,0,,,,,This is a location where scraped materials are stored.,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,31,operations_section,Operations,Section Break,fa fa-wrench,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,32,transfer_material_against,Transfer Material Against,Select,"
Work Order
Job Card",0,0,0,0,0,0,0,0,0,eval: doc.operations?.length && doc.track_semi_finished_goods === 0,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,33,operations,Operations,Table,Work Order Operation,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,34,section_break_ndpq,Required Items,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,35,required_items,,Table,Work Order Item,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,36,work_order_configuration,Configuration,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,37,settings_section,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,38,allow_alternative_item,Allow Alternative Item,Check,,0,0,0,0,0,0,0,0,0,eval:!doc.subcontracting_inward_order,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,39,use_multi_level_bom,Use Multi-Level BOM,Check,,0,0,0,0,0,0,0,0,0,,,eval:doc.subcontracting_inward_order,1,Plan material for sub-assemblies,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,40,column_break_17,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,41,skip_transfer,Skip Material Transfer to WIP Warehouse,Check,,0,0,0,0,0,0,0,0,0,,,,0,Check if material transfer entry is not required,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,42,from_wip_warehouse,Backflush Raw Materials From Work-in-Progress Warehouse,Check,,0,0,0,0,0,0,0,0,0,eval:doc.skip_transfer && !doc.subcontracting_inward_order,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,43,update_consumed_material_cost_in_project,Update Consumed Material Cost In Project,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,44,time,Time,Section Break,fa fa-time,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,45,planned_start_date,Planned Start Date,Datetime,,1,0,0,0,0,0,0,0,0,,,,now,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,46,planned_end_date,Planned End Date,Datetime,,0,0,0,0,0,0,0,0,0,,,eval:doc.operations && doc.operations.length > 0,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,47,expected_delivery_date,Expected Delivery Date,Date,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,48,column_break_13,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,49,actual_start_date,Actual Start Date,Datetime,,0,0,0,0,0,0,0,0,0,,,eval:doc.operations && doc.operations.length > 0,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,50,actual_end_date,Actual End Date,Datetime,,0,0,0,0,0,0,0,0,0,,,eval:doc.operations && doc.operations.length > 0,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,51,lead_time,Lead Time,Float,,0,0,1,0,0,0,0,0,0,,,,,In Mins,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,52,section_break_22,Operation Cost,Section Break,,0,0,0,0,0,0,0,0,0,operations,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,53,planned_operating_cost,Planned Operating Cost,Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,54,actual_operating_cost,Actual Operating Cost,Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,55,additional_operating_cost,Additional Operating Cost,Currency,Company:company:default_currency,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,56,column_break_24,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,57,corrective_operation_cost,Corrective Operation Cost,Currency,,0,0,1,0,0,0,0,0,0,,,,,From Corrective Job Card,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,58,total_operating_cost,Total Operating Cost,Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,59,serial_no_and_batch_for_finished_good_section,Finished Good Serial / Batch,Section Break,,0,0,0,0,0,0,0,0,0,eval:!doc.__islocal,,,,,1,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,60,has_serial_no,Has Serial No,Check,,0,0,1,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,61,has_batch_no,Has Batch No,Check,,0,0,1,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,62,column_break_18,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,63,batch_size,Batch Size,Float,,0,0,0,0,0,0,0,0,0,has_batch_no,,,0,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,64,more_info,More Info,Tab Break,fa fa-file-text,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,65,description,Item Description,Small Text,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,66,stock_uom,Stock UOM,Link,UOM,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,67,column_break2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,68,material_request,Material Request,Link,Material Request,0,0,0,0,0,0,0,0,0,eval:!doc.subcontracting_inward_order,,,,Manufacture against Material Request,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,69,material_request_item,Material Request Item,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,70,sales_order_item,Sales Order Item,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,71,production_plan,Production Plan,Link,Production Plan,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,72,production_plan_item,Production Plan Item,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,73,production_plan_sub_assembly_item,Production Plan Sub-assembly Item,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,74,product_bundle_item,Product Bundle Item,Link,Item,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,75,amended_from,Amended From,Link,Work Order,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order,DocType,fields,76,connections_tab,Connections,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:23.225587
Work Order Item,DocType,fields,1,operation,Operation,Link,Operation,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,2,item_code,Item Code,Link,Item,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,3,source_warehouse,Source Warehouse,Link,Warehouse,0,0,0,0,1,0,0,0,0,,,eval:parent.subcontracting_inward_order && doc.is_customer_provided_item,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,4,operation_row_id,Operation Row Id,Int,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,5,column_break_3,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,6,item_name,Item Name,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,7,description,Description,Text,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,8,allow_alternative_item,Allow Alternative Item,Check,,0,0,0,0,0,0,0,0,0,eval:!parent.subcontracting_inward_order,,,0,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,9,include_item_in_manufacturing,Include Item In Manufacturing,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,10,qty_section,Qty,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,11,required_qty,Required Qty,Float,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,12,stock_uom,Stock UOM,Link,UOM,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,13,rate,Rate,Currency,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,14,amount,Amount,Currency,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,15,column_break_11,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,16,transferred_qty,Transferred Qty,Float,,0,0,1,0,1,0,0,0,0,eval:!parent.skip_transfer,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,17,consumed_qty,Consumed Qty,Float,,0,0,1,0,1,0,0,0,0,eval:!parent.skip_transfer,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,18,returned_qty,Returned Qty ,Float,,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,19,section_break_idhr,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,20,available_qty_at_source_warehouse,Available Qty at Source Warehouse,Float,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,21,available_qty_at_wip_warehouse,Available Qty at WIP Warehouse,Float,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,22,column_break_jash,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,23,stock_reserved_qty,Stock Reserved Qty,Float,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:24.572060
Work Order Item,DocType,fields,24,is_additional_item,Is Additional Item,Check,,0,0,1,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:24.572060
